nombre;url;municipio;telefonos;direccion;codigopostal;detallesObtenidos;fax;email;latitud;longitud;provincia;juez
Tribunal Superior de Justicia. Sala de lo Contencioso-Administrativo;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Tribunal-Superior-de-Justicia--Sala-de-lo-Contencioso-Administrativo---Murcia?provincia=30;Murcia;968 23 39 39968 23 74 95;Ps. de Garay, 7;30003;True;968 20 48 13;tsj.contencioso.murcia@justicia.es;37.981537;-1.1234413;Murcia;KIMATRAI SALVADOR, FRANCISCO JAVIER
Tribunal Superior de Justicia. Sala de lo Contencioso-Administrativo;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Tribunal-Superior-de-Justicia--Sala-de-lo-Contencioso-Administrativo---Murcia?provincia=30;Murcia;968 23 39 39968 23 74 95;Ps. de Garay, 7;30003;True;968 20 48 13;tsj.contencioso.murcia@justicia.es;37.981537;-1.1234413;Murcia;MARIN CARRASCOSA, JUAN MANUEL
Tribunal Superior de Justicia. Sala de lo Contencioso-Administrativo;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Tribunal-Superior-de-Justicia--Sala-de-lo-Contencioso-Administrativo---Murcia?provincia=30;Murcia;968 23 39 39968 23 74 95;Ps. de Garay, 7;30003;True;968 20 48 13;tsj.contencioso.murcia@justicia.es;37.981537;-1.1234413;Murcia;MIÑARRO GARCIA, JOSE
Tribunal Superior de Justicia. Sala de lo Contencioso-Administrativo;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Tribunal-Superior-de-Justicia--Sala-de-lo-Contencioso-Administrativo---Murcia?provincia=30;Murcia;968 23 39 39968 23 74 95;Ps. de Garay, 7;30003;True;968 20 48 13;tsj.contencioso.murcia@justicia.es;37.981537;-1.1234413;Murcia;NORTES ROS, MARIA TERESA
Tribunal Superior de Justicia. Sala de lo Contencioso-Administrativo;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Tribunal-Superior-de-Justicia--Sala-de-lo-Contencioso-Administrativo---Murcia?provincia=30;Murcia;968 23 39 39968 23 74 95;Ps. de Garay, 7;30003;True;968 20 48 13;tsj.contencioso.murcia@justicia.es;37.981537;-1.1234413;Murcia;PEREZ-CRESPO PAYA, JOSE MARIA
Tribunal Superior de Justicia. Sala de lo Contencioso-Administrativo;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Tribunal-Superior-de-Justicia--Sala-de-lo-Contencioso-Administrativo---Murcia?provincia=30;Murcia;968 23 39 39968 23 74 95;Ps. de Garay, 7;30003;True;968 20 48 13;tsj.contencioso.murcia@justicia.es;37.981537;-1.1234413;Murcia;QUINTANILLA NAVARRO, GEMA
Tribunal Superior de Justicia. Sala de lo Contencioso-Administrativo;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Tribunal-Superior-de-Justicia--Sala-de-lo-Contencioso-Administrativo---Murcia?provincia=30;Murcia;968 23 39 39968 23 74 95;Ps. de Garay, 7;30003;True;968 20 48 13;tsj.contencioso.murcia@justicia.es;37.981537;-1.1234413;Murcia;RUBIO BERNA, PILAR
Tribunal Superior de Justicia. Sala de lo Contencioso-Administrativo;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Tribunal-Superior-de-Justicia--Sala-de-lo-Contencioso-Administrativo---Murcia?provincia=30;Murcia;968 23 39 39968 23 74 95;Ps. de Garay, 7;30003;True;968 20 48 13;tsj.contencioso.murcia@justicia.es;37.981537;-1.1234413;Murcia;SANCHEZ DE LA VEGA, MARIA ESPERANZA
Tribunal Superior de Justicia. Sala de lo Social;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Tribunal-Superior-de-Justicia--Sala-de-lo-Social---Murcia?provincia=30;Murcia;968 22 92 16;Ps. de Garay, 7;30003;True;968 22 92 13;tsj.social.murcia@justicia.es;37.981537;-1.1234413;Murcia;GASCON VALERO, MARIANO
Tribunal Superior de Justicia. Sala de lo Social;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Tribunal-Superior-de-Justicia--Sala-de-lo-Social---Murcia?provincia=30;Murcia;968 22 92 16;Ps. de Garay, 7;30003;True;968 22 92 13;tsj.social.murcia@justicia.es;37.981537;-1.1234413;Murcia;NOGUEROLES PEÑA, MARIA DOLORES
Tribunal Superior de Justicia. Sala de lo Social;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Tribunal-Superior-de-Justicia--Sala-de-lo-Social---Murcia?provincia=30;Murcia;968 22 92 16;Ps. de Garay, 7;30003;True;968 22 92 13;tsj.social.murcia@justicia.es;37.981537;-1.1234413;Murcia;RODRIGUEZ GOMEZ, MANUEL
Tribunal Superior de Justicia. Sala de lo Social;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Tribunal-Superior-de-Justicia--Sala-de-lo-Social---Murcia?provincia=30;Murcia;968 22 92 16;Ps. de Garay, 7;30003;True;968 22 92 13;tsj.social.murcia@justicia.es;37.981537;-1.1234413;Murcia;VERA MARTINEZ, JUANA
Audiencia Provincial Civil nº 1;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Audiencia-Provincial-Civil-n--1---Murcia?provincia=30;Murcia;968 22 91 80;Ps. de Garay, 7;30003;True;968 22 91 84;audiencia.s1.murcia@justicia.es;37.981537;-1.1234413;Murcia;BLASCO RAMON, CAYETANO RAMON
Audiencia Provincial Civil nº 1;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Audiencia-Provincial-Civil-n--1---Murcia?provincia=30;Murcia;968 22 91 80;Ps. de Garay, 7;30003;True;968 22 91 84;audiencia.s1.murcia@justicia.es;37.981537;-1.1234413;Murcia;LOPEZ PUJANTE, JOSE FRANCISCO
Audiencia Provincial Civil nº 1;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Audiencia-Provincial-Civil-n--1---Murcia?provincia=30;Murcia;968 22 91 80;Ps. de Garay, 7;30003;True;968 22 91 84;audiencia.s1.murcia@justicia.es;37.981537;-1.1234413;Murcia;PACHECO GUEVARA, ANDRES
Audiencia Provincial Penal nº 2;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Audiencia-Provincial-Penal-n--2---Murcia?provincia=30;Murcia;968 22 91 42;Ps. de Garay, 7;30003;True;968 22 91 38;audiencia.s2.murcia@justicia.es;37.981537;-1.1234413;Murcia;BARDAJI GARCIA, JAIME
Audiencia Provincial Penal nº 2;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Audiencia-Provincial-Penal-n--2---Murcia?provincia=30;Murcia;968 22 91 42;Ps. de Garay, 7;30003;True;968 22 91 38;audiencia.s2.murcia@justicia.es;37.981537;-1.1234413;Murcia;CARRILLO DE LAS HERAS, ANDRES
Audiencia Provincial Penal nº 2;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Audiencia-Provincial-Penal-n--2---Murcia?provincia=30;Murcia;968 22 91 42;Ps. de Garay, 7;30003;True;968 22 91 38;audiencia.s2.murcia@justicia.es;37.981537;-1.1234413;Murcia;CARRILLO SAEZ, ISABEL MARIA
Audiencia Provincial Penal nº 2;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Audiencia-Provincial-Penal-n--2---Murcia?provincia=30;Murcia;968 22 91 42;Ps. de Garay, 7;30003;True;968 22 91 38;audiencia.s2.murcia@justicia.es;37.981537;-1.1234413;Murcia;GARROTE PEREZ, ANGEL
Audiencia Provincial Penal nº 2;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Audiencia-Provincial-Penal-n--2---Murcia?provincia=30;Murcia;968 22 91 42;Ps. de Garay, 7;30003;True;968 22 91 38;audiencia.s2.murcia@justicia.es;37.981537;-1.1234413;Murcia;MORALES LIMIA, AUGUSTO
Audiencia Provincial Penal nº 3;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Audiencia-Provincial-Penal-n--3---Murcia?provincia=30;Murcia;968 22 91 24;Ps. de Garay, 7;30003;True;968 22 91 18;audiencia.s3.murcia@justicia.es;37.981537;-1.1234413;Murcia;CASTAÑO PENALVA, ALVARO
Audiencia Provincial Penal nº 3;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Audiencia-Provincial-Penal-n--3---Murcia?provincia=30;Murcia;968 22 91 24;Ps. de Garay, 7;30003;True;968 22 91 18;audiencia.s3.murcia@justicia.es;37.981537;-1.1234413;Murcia;CASTILLEJOS SIMON, DAVID
Audiencia Provincial Penal nº 3;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Audiencia-Provincial-Penal-n--3---Murcia?provincia=30;Murcia;968 22 91 24;Ps. de Garay, 7;30003;True;968 22 91 18;audiencia.s3.murcia@justicia.es;37.981537;-1.1234413;Murcia;CUEVAS VELA, RICARDO
Audiencia Provincial Penal nº 3;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Audiencia-Provincial-Penal-n--3---Murcia?provincia=30;Murcia;968 22 91 24;Ps. de Garay, 7;30003;True;968 22 91 18;audiencia.s3.murcia@justicia.es;37.981537;-1.1234413;Murcia;OLMO GALVEZ, JUAN DEL
Audiencia Provincial Penal nº 3;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Audiencia-Provincial-Penal-n--3---Murcia?provincia=30;Murcia;968 22 91 24;Ps. de Garay, 7;30003;True;968 22 91 18;audiencia.s3.murcia@justicia.es;37.981537;-1.1234413;Murcia;ROIG ANGOSTO, MARIA CONCEPCION
Audiencia Provincial Civil nº 4;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Audiencia-Provincial-Civil-n--4---Murcia?provincia=30;Murcia;968 22 93 27;Ps. de Garay, 7;30003;True;968 22 93 26;audiencia.s4.murcia@justicia.es;37.981537;-1.1234413;Murcia;BALLESTEROS PALAZON, BEATRIZ
Audiencia Provincial Civil nº 4;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Audiencia-Provincial-Civil-n--4---Murcia?provincia=30;Murcia;968 22 93 27;Ps. de Garay, 7;30003;True;968 22 93 26;audiencia.s4.murcia@justicia.es;37.981537;-1.1234413;Murcia;CALERO GARCIA, SALVADOR
Audiencia Provincial Civil nº 4;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Audiencia-Provincial-Civil-n--4---Murcia?provincia=30;Murcia;968 22 93 27;Ps. de Garay, 7;30003;True;968 22 93 26;audiencia.s4.murcia@justicia.es;37.981537;-1.1234413;Murcia;DOMINGUEZ LOPEZ, ENRIQUE
Audiencia Provincial Civil nº 4;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Audiencia-Provincial-Civil-n--4---Murcia?provincia=30;Murcia;968 22 93 27;Ps. de Garay, 7;30003;True;968 22 93 26;audiencia.s4.murcia@justicia.es;37.981537;-1.1234413;Murcia;MARTINEZ PEREZ, JUAN
Audiencia Provincial Civil nº 4;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Audiencia-Provincial-Civil-n--4---Murcia?provincia=30;Murcia;968 22 93 27;Ps. de Garay, 7;30003;True;968 22 93 26;audiencia.s4.murcia@justicia.es;37.981537;-1.1234413;Murcia;NAVARRO CAMPILLO, FRANCISCO
Audiencia Provincial Presidencia;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Audiencia-Provincial-Presidencia---Murcia?provincia=30;Murcia;968 22 91 07968 22 91 83;Ps. de Garay, 7;30003;True;968 22 91 84;;37.981537;-1.1234413;Murcia;LARROSA AMANTE, MIGUEL ANGEL
Juzgado de Primera Instancia nº 1;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-Primera-Instancia-n--1---Murcia?provincia=30;Murcia;968 85 83 51;Avda. Ciudad de la Justicia, s/n;30011;True;968 83 42 06;instancia1.murcia@justicia.es;37.978016;-1.1125572;Murcia;LOPEZ-ALANIS SIDRACH DE CARDONA, ANTONIO
Juzgado de Primera Instancia nº 2;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-Primera-Instancia-n--2---Murcia?provincia=30;Murcia;968 85 83 76;Avda. Ciudad de la Justicia, s/n;30011;True;968 83 48 06;instancia2.murcia@justicia.es;37.978016;-1.1125572;Murcia;PEREZ VEGA, MARIA YOLANDA
Juzgado de Primera Instancia nº 3;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-Primera-Instancia-n--3---Murcia?provincia=30;Murcia;968 85 64 03;Avda. Ciudad de la Justicia, s/n;30011;True;968 85 64 09;instancia3.murcia@justicia.es;37.978016;-1.1125572;Murcia;MARTINEZ NOGUERA, MARIA ANTONIA
Juzgado de Primera Instancia nº 4;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-Primera-Instancia-n--4---Murcia?provincia=30;Murcia;968 85 83 71;Avda. Ciudad de la Justicia, s/n;30011;True;968 83 42 06;instancia4.murcia@justicia.es;37.978016;-1.1125572;Murcia;BERMEJO PEREZ, ANA
Juzgado de Primera Instancia nº 5;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-Primera-Instancia-n--5---Murcia?provincia=30;Murcia;968 85 83 61;Avda. Ciudad de la Justicia, s/n;30011;True;968 83 42 06;instancia5.murcia@justicia.es;37.978016;-1.1125572;Murcia;MILLAN GISBERT, MARIA
Juzgado de Primera Instancia nº 6;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-Primera-Instancia-n--6---Murcia?provincia=30;Murcia;968 85 83 67;Avda. Ciudad de la Justicia, s/n;30011;True;968 83 42 21;instancia6.murcia@justicia.es;37.978016;-1.1125572;Murcia;MORENO HELLIN, JOSE
Juzgado de Primera Instancia nº 7;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-Primera-Instancia-n--7---Murcia?provincia=30;Murcia;968 85 83 46;Avda. Ciudad de la Justicia, s/n;30011;True;968 83 42 21;instancia7.murcia@justicia.es;37.978016;-1.1125572;Murcia;HERAS REVILLA, NURIA DE LAS
Juzgado de Primera Instancia nº 8;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-Primera-Instancia-n--8---Murcia?provincia=30;Murcia;968 85 83 56;Avda. Ciudad de la Justicia, s/n;30011;True;968 83 42 21;instancia8.murcia@justicia.es;37.978016;-1.1125572;Murcia;HURTADO YELO, JUAN JOSE
Juzgado de Primera Instancia nº 9;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-Primera-Instancia-n--9---Murcia?provincia=30;Murcia;968 85 64 10;Avda. Ciudad de la Justicia, s/n;30011;True;968 85 64 09;instancia9.murcia@justicia.es;37.978016;-1.1125572;Murcia;ALIAGA CASANOVA, ALFONSO CARLOS
Juzgado de Primera Instancia nº 10;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-Primera-Instancia-n--10---Murcia?provincia=30;Murcia;968 87 95 72;Avda. Ciudad de la Justicia, s/n;30011;True;968 83 42 21;instancia10.murcia@justicia.es;37.978016;-1.1125572;Murcia;RUIZ GIMENEZ, RAFAEL
Juzgado de Primera Instancia nº 11;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-Primera-Instancia-n--11---Murcia?provincia=30;Murcia;968 87 95 92;Avda. Ciudad de la Justicia, s/n;30011;True;968 87 95 97;instancia11.murcia@justicia.es;37.978016;-1.1125572;Murcia;RIZO JIMENEZ, MARIA TERESA
Juzgado de Primera Instancia nº 12;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-Primera-Instancia-n--12---Murcia?provincia=30;Murcia;968 85 64 30;Avda. Ciudad de la Justicia, s/n;30011;True;968 87 95 97;instancia12.murcia@justicia.es;37.978016;-1.1125572;Murcia;HERNANDO BAUTISTA, LORENZO
Juzgado de Primera Instancia nº 13;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-Primera-Instancia-n--13---Murcia?provincia=30;Murcia;968 30 57 04;Avda. Ciudad de la Justicia, s/n;30011;True;968 87 95 97;instancia13.murcia@justicia.es;37.978016;-1.1125572;Murcia;NOGALES CEJUDO, JOSE GUILLERMO
Juzgado de Primera Instancia nº 14;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-Primera-Instancia-n--14---Murcia?provincia=30;Murcia;968 83 25 00;Avda. Ciudad de la Justicia, s/n;30011;True;968 87 95 97;instancia14.murcia@justicia.es;37.978016;-1.1125572;Murcia;MARTINEZ-CARRASCO GUZMAN, PABLO
Juzgado de Primera Instancia nº 15;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-Primera-Instancia-n--15---Murcia?provincia=30;Murcia;968 64 78 33;Avda. Ciudad de la Justicia, s/n;30011;True;968 27 03 03;instancia15.murcia@justicia.es;37.978016;-1.1125572;Murcia;CARRION PAGAN, ANA BELEN
Juzgado de Primera Instancia nº 16;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-Primera-Instancia-n--16---Murcia?provincia=30;Murcia;968 64 78 34;Avda. Ciudad de la Justicia, s/n;30011;True;968 27 03 03;instancia16.murcia@justicia.es;37.978016;-1.1125572;Murcia;FERNANDEZ ZAPATA, FRANCISCA ISABEL
Juzgado de Primera Instancia nº 17;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-Primera-Instancia-n--17---Murcia?provincia=30;Murcia;868 02 31 42;Avda. Ciudad de la Justicia, s/n;30011;True;868 02 31 44;instancia17.murcia@justicia.es;37.978016;-1.1125572;Murcia;CANO GARCIA, CARMEN
Juzgado de Primera Instancia nº 18;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-Primera-Instancia-n--18---Murcia?provincia=30;Murcia;968 85 53 82;Avda. Ciudad de la Justicia, s/n;30011;True;968 85 64 09;instancia18.murcia@justicia.es;37.978016;-1.1125572;Murcia;HERNANDEZ PASCUAL, JULIO
Juzgado de Primera Instancia nº 19;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-Primera-Instancia-n--19---Murcia?provincia=30;Murcia;868 45 66 30868 4566 31;Avda. Ciudad de la Justicia, s/n;30011;True;968 83 42 21;instancia19.murcia@justicia.es;37.978024;-1.1125563;Murcia;TABASCO CABEZAS, MARIA DE LA FE
Juzgado de Instrucción nº 1;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-Instruccion-n--1---Murcia?provincia=30;Murcia;968 22 92 50;Avda. Ciudad de la Justicia, s/n;30011;True;968 22 92 54;instruccion1.murcia@justicia.es;37.978016;-1.1125572;Murcia;NAVARRO PRIETO, ANA ISABEL
Juzgado de Instrucción nº 2;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-Instruccion-n--2---Murcia?provincia=30;Murcia;968 22 92 61;Avda. Ciudad de la Justicia, s/n;30011;True;968 22 92 56;instruccion2.murcia@justicia.es;37.978016;-1.1125572;Murcia;BOMBIN PALOMAR, GLORIA VIRGINIA
Juzgado de Instrucción nº 3;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-Instruccion-n--3---Murcia?provincia=30;Murcia;968 22 92 30;Avda. Ciudad de la Justicia, s/n;30011;True;968 22 92 33;instruccion3.murcia@justicia.es;37.978016;-1.1125572;Murcia;MARTINEZ BLAZQUEZ, ANA MARIA
Juzgado de Instrucción nº 4;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-Instruccion-n--4---Murcia?provincia=30;Murcia;968 22 91 89;Avda. Ciudad de la Justicia, s/n;30011;True;968 22 91 93;instruccion4.murcia@justicia.es;37.978016;-1.1125572;Murcia;RUIZ HERNANDEZ, JUAN MIGUEL
Juzgado de Instrucción nº 5;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-Instruccion-n--5---Murcia?provincia=30;Murcia;968 22 92 37;Avda. Ciudad de la Justicia, s/n;30011;True;968 22 92 36;instruccion5.murcia@justicia.es;37.978016;-1.1125572;Murcia;AZUAR FERNANDEZ, MARIA DEL MAR
Juzgado de Instrucción nº 6;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-Instruccion-n--6---Murcia?provincia=30;Murcia;968 22 91 74;Avda. Ciudad de la Justicia, s/n;30011;True;968 22 91 76;instruccion6.murcia@justicia.es;37.978016;-1.1125572;Murcia;LACUNZA RUIZ, RAQUEL
Juzgado de Instrucción nº 7;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-Instruccion-n--7---Murcia?provincia=30;Murcia;968 22 93 72;Avda. Ciudad de la Justicia, s/n;30011;True;968 22 93 63;instruccion7.murcia@justicia.es;37.978016;-1.1125572;Murcia;FERNANDEZ AYUSO, JOSE
Juzgado de Instrucción nº 8;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-Instruccion-n--8---Murcia?provincia=30;Murcia;968 22 91 63;Avda. Ciudad de la Justicia, s/n;30011;True;968 22 91 68;instruccion8.murcia@justicia.es;37.978016;-1.1125572;Murcia;MARIN GARCIA, MIRIAM
Juzgado de Instrucción nº 9;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-Instruccion-n--9---Murcia?provincia=30;Murcia;968 22 92 21;Avda. Ciudad de la Justicia, s/n;30011;True;968 22 92 94;instruccion9.murcia@justicia.es;37.978016;-1.1125572;Murcia;REVERTE VILLAR, OLGA
Juzgado de lo Social nº 1;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-lo-Social-n--1---Murcia?provincia=30;Murcia;968 81 70 10;Avda. Ciudad de la Justicia, s/n;30011;True;968 81 70 15;social1.murcia@justicia.es;37.978016;-1.1125572;Murcia;DIAZ MOLINA, SALVADOR
